W0,W1,Z0,X0,t,t_bin,y,noise_t,noise_y,noise_y_t0,noise_y_t1,R0
-0.409021,1.790092,1,-1.199617,0.726555,0,0.568126,-0.668136,0.004838,-0.008019,0.017146,-0.869855
0.555673,0.374674,1,0.536015,0.845984,0,0.333684,-0.781272,0.005513,0.000611,0.011393,-0.549772
0.132694,1.56081,0,1.401991,-0.334506,0,0.660371,-0.621138,0.008785,0.009239,-0.004744,-0.56087
-2.620641,0.514952,1,-0.426782,1.068271,1,4.323169,0.862402,-0.010144,0.014795,0.003198,-0.600993
-0.598933,1.240943,0,-1.424077,-0.072647,0,0.281785,0.019206,-0.005289,-0.001341,0.005193,0.835562
-0.052362,0.255658,1,0.631066,-0.055626,0,0.077514,-1.38963,-0.004919,-0.013646,0.008416,-2.054411
-1.685285,-0.009275,1,0.812158,0.171173,1,4.450013,-0.383215,-0.009039,0.002385,0.009405,-2.410306
0.330102,0.993294,1,1.975972,2.15634,1,5.514357,0.541738,-0.017984,0.017849,0.001866,-2.621253
-1.774935,-0.983771,1,0.854264,0.152695,0,-0.997802,-0.219645,-0.032545,-0.016227,-0.009544,0.381181
-1.049359,0.605162,1,1.025383,0.287486,0,-0.096357,-0.644676,0.011955,-0.009546,0.006409,-1.4614
1.090392,-0.704948,1,-0.064828,2.044582,1,5.066134,0.331219,-0.015539,0.00611,-0.002365,-0.555777
-1.134698,1.680663,1,2.638821,2.667625,1,5.347955,1.618192,0.015665,0.001536,-0.027892,-0.80268
0.323047,1.95154,1,-0.200825,2.211822,1,5.869848,0.461425,0.007394,-0.00545,0.003903,-1.574338
-2.004494,0.037478,1,-0.414605,1.717221,1,4.345495,1.300942,-0.004057,0.002201,-0.007341,0.163514
1.830395,1.329742,1,2.006832,1.766777,1,6.162098,-0.577614,0.006164,0.009775,-0.004584,-0.815426
-0.555474,1.800565,1,-1.27692,1.321373,1,5.499608,-0.008362,0.004251,-0.000983,6e-05,-0.925698
-0.155599,1.803898,1,-1.650091,1.483171,1,5.609743,-0.028552,-0.011018,-0.00186,-0.015536,-0.455092
-0.071883,1.11588,1,0.316874,1.568601,1,5.41697,0.118679,-0.00015,0.00589,0.00139,0.032809
0.356647,1.635734,1,0.19558,2.160359,0,0.744411,0.44052,-0.009798,-0.002705,-0.003167,-1.646939
-1.7701,0.252098,1,-0.030571,-0.365166,1,4.523779,-0.918969,0.006541,0.011425,-0.008772,0.184955
-0.256256,0.984551,1,1.191247,1.994517,1,5.314777,0.647333,-0.007152,0.020267,0.000462,0.761891
-0.909689,0.434326,0,-0.710889,-1.977795,0,-0.130038,-1.627886,-0.000966,-0.008929,-0.016902,-2.114085
-1.940477,0.167641,0,0.261484,-2.192226,1,4.432557,-1.335757,-0.001398,-0.0125,0.000756,-0.409664
0.736202,0.937492,1,-0.162789,3.926464,1,5.604791,2.135626,0.001216,0.003717,0.004706,-0.992885
-0.603093,1.248959,1,-0.693902,0.717988,1,5.292422,-0.510121,0.016626,-0.012855,0.003052,0.011268
-0.0084,2.064938,0,0.135477,1.025234,1,5.801863,0.729519,-0.00241,-0.013026,0.007889,-1.904622
-0.071075,1.166585,1,1.049913,3.155934,1,5.463091,1.69829,0.012179,-0.020492,0.011654,0.940975
-0.585772,1.54336,0,2.317885,-2.356469,0,0.414008,-2.314456,0.0048,-0.003823,-0.000813,-2.295858
1.724107,1.554712,0,0.776736,2.134339,1,6.199802,1.126246,0.014184,-0.00033,0.010954,-0.932244
-0.298185,3.588963,0,-2.313518,1.03419,1,6.253604,0.648944,-0.003384,-0.005174,-0.000851,-0.253667
-1.808872,-0.908603,1,0.159177,2.008237,1,4.062852,1.640397,0.006961,0.013903,-0.006995,-1.3743
-0.651301,0.213495,1,0.24712,-0.125495,0,-0.130974,-1.181523,-0.000593,0.013159,-0.003928,-1.531365
0.248818,2.375485,1,1.133526,3.229454,1,5.998456,1.451255,-0.029894,0.019288,0.00267,-0.465727
0.281675,0.549416,1,0.382127,0.78882,0,0.295508,-0.739414,-0.010898,0.000465,0.010852,-0.610203
-1.338701,1.787232,0,1.450406,0.706384,1,5.290413,1.054778,0.005824,0.011838,1.5e-05,-0.682025
0.678563,1.131439,1,0.588988,1.756787,0,0.668457,-0.036021,0.005163,0.003089,-0.006737,0.170726
-2.013787,3.006631,1,1.756115,1.613518,0,0.4981,0.770769,-0.01295,0.002084,0.014443,-1.082436
0.893215,-0.211625,0,-0.241429,0.423604,1,5.208099,0.048869,0.002204,-0.004674,-0.014348,-0.36837
-1.570268,2.12323,0,0.34166,-2.244166,0,0.317344,-1.839402,0.005033,-0.022631,-0.006672,-1.194566
-0.477165,2.65101,0,1.023959,-2.952591,0,0.876004,-3.120544,-0.000347,0.006373,0.008928,-1.537292
0.813649,-0.11299,0,-0.374877,0.562843,1,5.223015,0.209916,0.007288,0.011541,0.017665,-0.972722
-0.131314,1.684299,1,-0.592696,1.241662,0,0.619056,-0.263735,0.005926,-0.015256,0.004807,-1.186728
0.565779,-0.064069,1,-0.432035,1.966422,1,5.152086,0.398221,-0.000351,-9.7e-05,0.002499,-1.136767
0.367742,0.931591,0,-0.551899,0.049896,0,0.478411,-0.252153,-0.005108,0.009916,-0.002909,0.477364
1.035349,0.644841,1,0.719879,3.902248,1,5.614658,2.018077,0.010425,-0.003595,0.005481,-0.942066
0.81129,-1.501325,1,-1.637491,1.701697,1,4.65498,0.230537,0.004632,0.011931,0.001294,-1.35087
-0.704664,1.325663,1,-1.358653,0.746183,1,5.246071,-0.446948,-0.013814,-0.001403,-0.007545,-0.659884
0.382022,1.044768,1,2.060063,1.982998,0,0.534503,0.337363,0.002209,-0.005252,-0.00309,-0.583735
-1.777472,2.380508,1,-0.52778,0.430516,1,5.323178,-0.428675,-0.01151,0.012503,-0.008674,-1.874844
-0.308825,1.512573,1,0.397332,1.492846,0,0.478377,0.09293,-0.009646,-0.009338,0.000136,-0.986369
0.567565,3.192313,1,-1.291829,0.823883,0,1.423278,-1.21748,-0.006519,-0.007249,0.001618,-1.026647
-0.117072,1.008471,1,0.291441,1.405245,1,5.360429,-0.008585,0.000449,-0.008955,0.016344,-0.860107
0.19572,0.795899,1,-0.52169,1.047121,1,5.368194,-0.477852,0.003745,-0.011426,-0.005974,0.037565
-0.464192,0.717072,1,-1.365772,0.091267,1,5.09741,-1.122737,-0.004089,0.00153,-0.001808,-0.551291
0.878149,0.46184,1,1.534237,3.762008,1,5.493041,1.975736,-0.003652,-0.005129,0.012592,0.539974
-0.331336,-1.306322,0,1.379883,-1.423617,0,-0.622606,-1.083735,-0.005032,0.004886,0.018051,-0.699623
-0.71637,0.681234,1,0.089962,1.101305,1,5.042675,0.006964,0.010475,-0.017346,0.004747,1.088124
0.635597,-1.166426,1,1.196736,0.637183,1,4.747934,-0.802808,-0.028529,-0.011225,-0.002536,-1.148738
-1.65608,1.353462,1,2.10061,1.062354,1,5.020659,0.297039,-0.003087,0.000516,-0.00473,-1.457525
0.250113,-0.338631,1,0.951393,0.110709,1,4.983407,-1.274385,0.01545,0.014697,-0.018431,-0.14066
-1.293405,0.007096,1,0.676997,1.574994,0,-0.416161,0.840357,0.005172,0.003785,-0.009278,0.676119
1.027007,0.232019,0,0.396267,2.535972,0,0.439809,2.036156,0.012668,-0.005894,0.001016,-2.066766
-0.511947,0.696494,1,0.846814,0.349803,1,5.099051,-0.839539,-0.020342,-0.014895,-0.00181,-0.884954
-0.115935,0.908297,0,-0.166602,1.296098,1,5.300297,1.216969,-0.012422,-0.006478,0.006234,-1.298745
0.16165,1.985909,1,-0.079319,1.300245,1,5.830346,-0.381879,0.00514,-0.000425,-0.001952,-0.545112
-2.180605,0.323899,1,0.648208,1.88368,1,4.438868,1.505791,0.015506,-0.023577,-0.007261,-0.677945
-0.901505,1.381575,1,-0.276548,3.300394,1,5.226044,2.188499,-0.011412,-0.012134,0.003413,0.657418
0.792626,3.632296,0,-0.168483,0.652949,1,6.667963,-0.233705,-0.003878,-0.007376,0.025053,-0.796368
0.616845,1.27878,1,0.197504,0.2659,1,5.708186,-1.520266,0.004015,-0.002574,-0.003173,0.686821
0.032112,0.720939,1,1.347925,2.387922,1,5.302201,0.948084,-0.014525,-0.000543,0.001389,-1.003063
-1.600384,0.122277,1,-0.935347,0.836424,1,4.510527,0.224417,0.005217,-0.006109,0.008469,0.238519
0.334583,0.707097,1,0.956496,2.076914,1,5.3764,0.501791,-0.026757,0.005059,-0.005716,-0.4593
0.46248,0.015209,1,0.989113,1.192968,0,0.162491,-0.339845,0.004922,0.001247,0.012728,1.041922
-0.203903,1.17009,1,0.983129,0.513369,1,5.397519,-0.884493,-0.009951,-0.003701,-0.01579,-2.164978
0.972251,1.004973,1,-0.609429,3.068117,1,5.694397,1.160348,-0.004476,0.006438,-0.004077,-1.851821
-0.934352,-1.26079,1,-1.495365,1.03349,1,4.180864,0.31979,0.006519,0.005619,-0.003112,1.143659
-0.760778,0.882871,1,0.757017,-0.340125,0,0.098977,-1.443557,0.004473,-0.014538,0.001512,-1.421228
-2.735532,1.977575,0,0.384856,-0.267933,0,-0.126596,0.686875,-8e-05,-0.00032,-0.019715,-1.357766
0.668908,0.502317,0,1.201694,0.86265,1,5.447296,0.486169,0.00969,0.008903,0.013527,-1.563687
0.062942,0.248532,0,-0.50322,-0.260679,0,0.100462,-0.325299,-0.017002,0.010575,0.004142,0.460483
-1.93274,-0.476272,1,0.957435,1.99414,1,4.200749,1.619813,0.002044,0.003709,0.011228,-1.941421
-2.009519,-0.956563,1,1.251729,-0.348364,0,-1.039477,-0.618173,-0.007902,-0.002333,0.01613,-0.665513
-1.123551,1.732778,1,0.102007,0.893065,1,5.317767,-0.168986,0.00918,0.004213,-0.007406,-0.953585
0.542738,0.719951,1,0.614247,2.440117,1,5.476857,0.768648,0.006871,0.008078,-0.024944,0.348553
-0.55128,1.673451,1,0.579283,1.389963,1,5.489317,0.076763,0.007233,0.001158,0.011464,-1.251646
-1.055707,2.432753,1,-0.624153,-0.190043,0,0.618073,-1.384423,0.016454,0.002286,-0.002864,-0.27269
-1.257036,1.822677,1,0.728414,1.198302,1,5.322874,0.183799,0.011263,-0.002498,-0.011332,-1.859179
-1.301832,0.359057,1,1.819815,0.367476,1,4.74564,-0.41439,-0.001574,-0.013368,0.005763,1.585978
-2.184598,1.046297,0,0.219521,0.017172,0,-0.308699,0.856996,-1.3e-05,-0.001744,0.024636,-0.927555
-1.458316,0.286656,1,-1.263608,0.851553,0,-0.360484,0.151218,0.006009,-0.006771,-0.001089,-0.6792
-1.321498,0.193141,1,-0.48991,0.84338,0,-0.356702,0.094508,0.001362,-0.006739,0.009511,0.966791
0.431703,1.244244,1,-1.582112,0.648869,1,5.603626,-1.048251,0.007052,0.014338,-0.009875,-1.274636
-0.416643,0.069135,1,1.487578,0.911575,0,-0.131983,-0.230025,-0.022303,0.009516,-0.016868,0.979419
-1.076505,-1.307723,1,0.961422,1.61247,1,4.174416,0.970101,0.018808,-0.016935,0.009139,-1.099434
2.058803,0.013281,0,-0.304052,0.159885,1,5.675139,-0.776536,0.00061,-0.010849,0.005461,-0.016265
-0.914817,0.594548,0,-1.220743,-0.361546,0,-0.084556,-0.03255,-0.016225,-0.003636,-0.004657,-1.260645
0.916183,2.422827,1,-0.635978,1.151539,0,1.235184,-0.936446,-0.009138,-0.006406,0.017062,-2.043999
1.370189,0.410492,0,-0.44096,-0.502368,1,5.579621,-1.183843,-0.021293,0.003174,-0.017645,-0.273369
-1.82088,1.413353,0,0.306725,-0.706348,1,4.948436,-0.084859,-0.010902,-0.012436,-0.0123,-0.04806
-0.176957,0.733121,0,0.273076,0.199822,0,0.226172,0.173801,-0.001422,0.009585,-0.005429,-2.003849
-0.768454,2.127834,0,1.538749,1.953711,1,5.621072,1.993863,0.015147,-0.00044,-0.003564,-0.995021
-0.849844,2.058525,1,-0.495438,0.778078,1,5.518123,-0.45546,0.004107,-0.003405,0.014654,0.512796
0.304457,2.077604,1,-1.310871,1.710076,0,0.911574,-0.050169,0.002329,-0.000143,0.000492,-0.087844
-0.87379,-0.832555,1,-0.959661,-0.446767,1,4.359753,-1.250074,-0.011351,-0.004175,-0.00193,-1.083178
-0.746889,1.108153,1,0.174292,1.754655,0,0.178582,0.61224,-0.008245,-0.020306,-0.0127,-1.285489
-0.419035,1.660368,0,-0.531361,0.448737,1,5.492013,0.398095,-0.007469,0.000119,0.010866,1.260281
-0.624319,1.282968,1,-0.094692,2.711801,1,5.286282,1.488395,-0.007061,-0.003207,-0.011366,-2.134895
-1.42449,1.538025,0,-0.256717,0.68814,1,5.123782,1.111622,-0.003515,-0.009545,-0.012746,-0.747162
0.544987,0.95978,0,1.187555,0.737997,0,0.549859,0.351407,-0.00276,0.010974,-0.004003,-2.15266
0.797611,0.156645,0,-0.389649,-0.085312,1,5.311847,-0.470071,-0.003391,0.006694,0.001632,0.626852
0.092699,-0.795668,0,-0.180025,0.13133,0,-0.286303,0.204668,-0.006713,0.024389,-0.007201,-0.695087
-0.627473,0.25586,1,0.914601,0.961976,0,-0.104713,-0.111013,0.001351,0.008348,0.00707,-0.509789
-0.956131,3.579539,1,-0.367665,2.359321,1,6.070996,0.953398,-0.003144,-0.006434,-0.00283,2.080929
-0.95454,0.415778,1,0.620529,1.773961,1,4.844699,0.826231,-0.015956,-0.009058,0.010528,-1.281436
2.106456,-1.057961,1,0.528802,1.826935,1,5.288799,-0.296415,0.000344,-0.004943,0.005051,1.060613
0.686918,1.634078,1,0.339083,0.407516,1,5.867061,-1.461994,-0.001168,-0.006666,0.017915,-1.078695
-1.09103,1.756889,1,-0.937079,2.413697,1,5.293325,1.333387,-0.015796,0.001088,-0.004422,-0.921475
-0.086222,2.188753,0,1.427091,0.860225,1,5.845346,0.581874,-0.005913,-0.015388,0.00844,1.950212
-0.613455,1.372408,1,2.418001,0.921822,1,5.38493,-0.31949,0.005971,0.006473,-0.017868,-0.849053
0.33288,1.747031,1,0.206145,2.268069,1,5.782285,0.542873,-0.011364,0.000912,0.028917,-2.062334
0.292579,2.741646,1,-0.849038,1.926037,1,6.135682,0.074861,-0.012422,0.005325,0.007939,-0.406044
0.83269,0.155956,1,0.22642,3.039886,1,5.334797,1.318618,-0.003249,-0.011441,-0.002963,-0.8607
-1.101476,-0.042422,1,1.187177,-1.115209,1,4.65084,-1.92978,0.006229,0.002467,-0.002591,-0.320867
-0.146185,-0.193158,0,-0.417871,-0.491563,0,-0.105082,-0.397191,0.018103,0.012992,-0.00247,-0.821561
-1.999467,0.635659,1,0.068418,2.104384,1,4.599911,1.599055,0.006589,-0.008605,0.0184,1.527582
-1.50826,2.334851,0,0.537971,0.217276,0,0.425937,0.563198,0.010848,-0.008879,0.008985,-0.131227
0.633181,1.429497,1,1.400365,3.58805,1,5.794312,1.772607,0.003467,0.00712,-0.004433,-1.762928
-1.201604,1.390121,0,0.972741,-1.565575,0,0.14073,-1.221807,-0.006851,-0.009691,-0.012388,-0.563416
-1.091829,-0.917879,1,1.014185,1.764158,0,-0.709083,1.072197,0.006517,-0.002333,0.011961,-1.487593
-0.259198,0.208242,1,-0.228952,2.245467,1,4.990982,1.012224,-0.000856,0.014757,0.008385,-0.935677
0.443841,-0.934229,1,0.599236,-0.295095,1,4.796594,-1.681729,0.00377,-0.008737,0.007064,-1.598404
-1.311747,2.072675,0,-0.524646,-0.590257,1,5.358065,-0.295502,-0.00946,0.015444,-0.000837,1.419156
-3.731729,2.487075,1,1.042843,-0.118921,1,4.769592,-0.106529,0.004664,-0.003358,-0.002996,-1.379348
-1.121143,1.680996,1,1.348537,-0.563923,0,0.286081,-1.619556,-0.001205,-0.011212,0.016852,-0.000399
0.954708,-0.085357,0,0.750681,0.14636,0,0.2821,-0.274602,0.002313,0.006037,0.017783,-1.011442
0.092215,2.383451,0,-0.170094,1.260769,1,5.954761,0.873183,-0.000851,0.001077,0.006401,-1.846376
1.072955,0.648174,1,-0.00641,1.510801,1,5.601445,-0.390923,-0.002772,0.000132,0.009698,-0.490314
-1.382736,-0.31303,1,2.003833,0.889787,1,4.467152,0.242133,0.004847,-0.007687,0.002361,-0.287271
-1.890316,-0.062975,1,-0.153393,0.702904,0,-0.648417,0.24937,-0.004061,0.001005,-0.0137,-0.129336
0.211629,0.471272,1,1.247311,1.472962,1,5.260543,-0.012143,-0.015887,-0.020676,-0.009797,-3.310182
-0.010897,0.951008,1,0.536209,0.748506,1,5.358265,-0.705182,-0.01874,0.002188,0.011462,-1.922809
0.054634,0.740085,0,-0.136819,0.790965,1,5.305518,0.658814,0.001844,0.012972,0.012737,0.269592
0.682077,-0.511239,0,-1.147332,-1.351595,0,0.020002,-1.587034,-0.004472,-0.017654,0.010541,-1.61157
0.170765,2.114745,1,0.408917,1.713538,1,5.87027,0.008588,-0.017291,-0.004068,0.003461,-0.485019
0.154698,0.750823,1,0.288418,2.885301,1,5.349722,1.385486,0.001065,-0.008746,0.010913,-1.945988
0.464087,0.187675,1,2.003852,1.111187,0,0.224349,-0.447373,-0.000939,-0.015111,-0.000581,0.043638
0.251497,2.011731,0,-0.662876,-0.321357,1,5.848766,-0.727321,-0.004996,-0.020529,0.006214,0.243307
0.606526,-0.281977,0,2.492086,0.959918,1,5.138309,0.725516,0.002468,-0.011808,-0.002047,0.043947
0.757601,-0.727461,1,0.576128,1.722474,1,4.988975,0.163432,0.013151,-0.002424,-0.010568,0.344594
1.280769,2.173916,0,0.575146,1.642126,1,6.290545,0.745447,0.012846,0.011491,0.008646,0.875937
-0.900111,2.792817,1,-0.395755,1.355732,1,5.786918,0.038498,0.001438,-0.015227,0.012751,-1.862037
0.229642,0.439333,1,0.512023,-0.899643,1,5.255231,-2.388292,-0.000847,0.002944,0.02474,-1.476635
-0.621243,0.855459,1,0.670368,2.342705,1,5.14375,1.179913,0.001577,0.002196,0.00264,0.209581
-1.084479,-0.245236,1,1.134644,2.862894,1,4.573273,2.070026,0.00309,0.01672,-0.010478,0.442257
-0.94046,0.906922,1,-0.781005,2.309404,1,5.027602,1.284041,-0.002683,0.00571,-0.003284,-1.362306
0.244036,0.425724,1,1.604098,-2.04565,0,0.247621,-3.538858,0.001745,0.006286,-0.001359,-1.431849
0.167333,0.799301,1,0.558733,1.96367,1,5.361029,0.451088,-0.015736,0.006993,0.001485,-1.340176
0.149492,1.310687,0,0.805546,-0.208771,1,5.575597,-0.466746,0.000813,-0.009242,0.004709,-2.293058
-0.476634,-0.196716,1,-0.023625,-0.008436,0,-0.228156,-1.084244,0.004768,-0.005728,0.00363,-1.959374
-0.247505,0.539618,1,-0.730826,1.40935,1,5.110446,0.122732,-0.004898,0.011169,0.007771,-1.935256
0.566833,-0.902352,1,0.270042,1.298136,1,4.838431,-0.148947,-0.000955,-0.020508,0.001974,-0.982061
-1.740313,0.546442,1,0.384613,1.118677,1,4.638363,0.508658,-0.011115,-0.006823,-0.022253,-0.417126
-0.226278,0.807995,1,-1.188111,1.391762,1,5.205767,0.05658,-0.012503,-0.013308,0.002271,-0.25449
-0.160964,1.130411,1,0.990602,0.290784,1,5.408339,-1.120812,0.002108,0.002342,0.000867,-1.196525
0.502384,1.141006,1,1.193842,1.137626,1,5.624388,-0.576602,-0.007296,-0.004216,0.005503,-1.17195
-1.601168,1.805352,1,-0.532348,0.117828,1,5.150567,-0.737959,-0.017768,0.00626,-0.003615,-0.564302
1.244214,-0.638238,1,-0.825268,0.076376,0,0.1482,-1.716483,-0.011118,-0.00109,0.002235,-2.183978
-0.03729,-0.584848,1,-0.105644,-0.152718,0,-0.249742,-1.371645,-0.009664,-0.015461,0.005562,0.271478
0.015661,1.430387,1,0.221212,1.32421,1,5.574303,-0.211069,0.007746,-0.014999,-0.0016,0.597422
-0.6523,-1.137532,1,-0.066854,2.283357,1,4.343478,1.423754,0.001791,-6e-05,0.006759,-1.313544
0.287102,1.084729,1,0.136399,1.072791,1,5.510586,-0.535557,-0.008716,-0.007711,0.000701,-1.086399
-0.202966,-0.278864,0,0.418795,-0.890008,0,-0.181072,-0.757431,-0.005878,-0.005326,0.001567,0.555349
0.958062,2.474244,1,-1.170952,0.933165,1,6.269206,-1.181287,0.013121,0.009384,-0.029227,-0.811015
-1.692414,1.151881,1,-1.055979,0.750118,1,4.883353,0.030536,0.009361,0.00759,-0.011439,-0.099718
-0.075374,0.682273,0,-2.524961,1.244013,1,5.182473,1.179259,-0.011181,0.017977,-0.011412,-0.780268
0.157592,2.12915,1,1.139862,3.703743,1,5.914222,2.002683,0.011635,-0.003163,0.002163,0.868344
-0.437292,-0.161973,1,0.212544,1.384104,1,4.796699,0.285399,-0.000806,-0.006411,0.012717,-0.197883
-0.655586,0.028019,0,1.245168,-0.153514,1,4.827344,0.139994,0.007996,0.004182,-0.001184,-0.140307
-0.613877,-0.360026,0,-0.940421,-0.874336,0,-0.343182,-0.543473,-0.001633,-0.005608,0.008483,-0.121656
-0.076281,0.03639,0,0.221724,-0.405912,0,0.001024,-0.376567,0.011858,-0.005281,0.006483,-1.243077
-2.060879,0.962545,1,0.412144,1.154046,1,4.695398,0.629175,-0.011596,-0.002021,0.001399,-1.151202
0.714095,1.395381,1,-0.364465,1.532346,0,0.77522,-0.314875,-0.002555,0.016527,0.00574,0.081283
-0.731052,1.862851,1,-1.356111,1.096793,1,5.472729,-0.162282,0.012165,0.00704,0.002459,-0.56155
-0.123117,-0.923295,1,1.943188,1.105529,1,4.612506,-0.025347,-0.023926,0.008088,-0.001423,-1.865574
0.116182,0.729566,1,1.5966,0.888421,1,5.351864,-0.590828,-0.000461,0.016079,0.003911,1.185141
-0.776725,-0.206736,1,-0.184615,0.863163,0,-0.339161,-0.074979,-0.003935,0.009025,0.014466,0.290109
-0.381958,0.696142,0,0.707545,-2.0918,0,0.152816,-2.019406,0.006847,-0.011314,0.004727,-0.650337
-2.28616,3.235593,1,-0.287474,1.301166,0,0.521641,0.548836,0.010699,0.008874,0.00218,-0.961464
0.481204,1.193291,1,-0.798087,4.06397,1,5.614987,2.351772,0.007303,0.010143,-0.008775,-0.489287
0.829149,1.800894,1,2.024579,1.406223,1,6.013932,-0.552044,0.00241,0.006519,0.014159,-0.170443
-1.951914,2.86212,1,-1.458052,1.223709,1,5.448049,0.373837,0.000406,-0.001954,-0.01407,-2.720964
-0.657413,2.028787,1,-0.088187,2.168146,0,0.571409,0.851576,-0.003427,0.005463,-0.017061,1.424387
-1.480789,0.453515,1,0.281641,1.994553,1,4.698536,1.280215,0.0021,-0.000202,0.003715,-1.477847
-0.42866,-0.374403,1,1.848554,0.807487,0,-0.271822,-0.264321,0.014597,-0.009781,-0.008808,-0.689869
0.397716,0.871285,1,1.093906,-0.175723,0,0.461548,-1.803317,-0.008305,-0.007296,0.010891,-0.653096
0.736389,0.333723,0,-1.474933,0.649888,1,5.33974,0.267232,-0.004021,0.007037,-0.016837,1.308887
0.870933,-0.623092,0,0.194567,0.433565,1,5.045722,0.128629,-0.000755,-0.009058,0.009618,-0.776087
1.059624,1.142354,1,0.218377,1.621689,1,5.806606,-0.345666,0.010009,-0.008116,0.00821,0.900544
-0.473333,1.167315,1,-0.031021,1.141652,1,5.301223,-0.133512,0.002233,0.007534,0.00118,-0.281236
-1.397879,2.670546,0,0.817126,-0.103446,0,0.591901,0.14368,0.009835,0.001338,-0.020996,-1.649848
-0.36551,0.539666,0,-1.21179,0.274137,0,0.100742,0.361762,0.010341,0.005772,-0.017233,-0.553256
0.382348,1.18155,1,-0.211319,1.985434,1,5.587641,0.31981,0.00592,-0.01229,0.002399,-0.806472
-1.47818,0.235944,0,0.676136,-0.85441,1,4.6093,-0.217686,-0.01064,0.005494,-0.002328,-1.772033
1.409217,1.774598,1,0.876893,2.602025,1,6.186526,0.384279,0.016611,-0.0066,0.007273,-0.33024
0.646969,0.776811,0,0.346736,0.121309,0,0.528899,-0.285031,0.014124,-0.010169,-0.000682,-0.66586
-0.457487,-0.271163,0,-0.091075,0.395038,0,-0.255014,0.642026,0.000635,-0.005053,-0.001552,-0.131541
-0.961792,0.887957,1,0.077376,0.385487,1,5.018211,-0.627443,-0.013818,0.013621,-0.024263,-0.49461
-0.920041,1.291952,0,0.937724,-0.157148,1,5.203671,0.073058,-0.015605,-0.003645,0.008224,-1.339066
-0.176714,1.156702,1,0.231218,-0.215478,1,5.399585,-1.623739,0.002543,0.022014,-0.006491,0.080371
-0.480323,1.947326,0,-0.844531,-0.305462,0,0.594149,-0.36991,-0.007018,-0.020622,-0.003982,-1.312361
0.699583,-0.546627,1,-1.036181,2.126427,1,4.979788,0.567489,-0.017172,-0.015463,-0.010698,-3.787634
-0.593896,0.058686,0,-1.29232,-1.294793,1,4.788056,-1.033735,-0.015794,0.013242,-0.015404,-0.55931
0.254582,1.541216,1,1.652898,1.339701,1,5.710274,-0.3201,-0.0047,0.015756,0.014721,-1.242037
-0.279845,0.17616,1,1.004779,-1.185852,0,-0.02118,-2.40507,0.001949,-0.008635,0.007955,-0.305832
0.018749,1.1419,1,0.090829,0.12676,1,5.466785,-1.368074,0.014057,0.000689,0.00812,1.310909
-0.480976,-1.518316,0,-0.256475,-1.545029,0,-0.744389,-1.106475,0.004842,0.007122,-0.002165,1.339777
0.456796,3.617376,0,-0.376613,0.833806,0,1.555263,0.101751,-0.003814,-0.002294,-0.017379,-0.853086
0.47162,0.63171,0,1.290554,0.63911,1,5.428796,0.333409,0.003799,0.001499,0.02102,-1.514478
0.209009,2.095385,0,2.101751,0.342758,0,0.887782,-0.056056,0.002906,0.000109,0.004223,-0.10328
0.356594,0.564531,1,-0.408076,1.18184,0,0.344257,-0.382593,0.007395,-0.014814,0.001368,-1.058189
-1.195289,1.316128,1,1.335733,0.589951,1,5.145521,-0.379102,-0.000399,-0.003447,-0.003591,-0.296186
0.072326,2.393349,1,0.22533,2.416726,1,5.970738,0.716046,0.010362,0.000124,-0.020446,-1.348824
0.998282,2.067235,1,-0.015112,2.28649,1,6.140666,0.21282,0.008245,0.001031,0.011416,-0.437271
0.240485,0.696974,1,1.701531,1.196997,1,5.383183,-0.333946,0.000827,-0.017305,-0.010577,-1.499937
-1.281638,0.766175,1,0.187151,2.143385,0,-0.122937,1.293299,-0.001192,0.007537,0.005466,0.49629
-0.300687,1.904996,1,0.493681,3.410507,1,5.662049,1.949975,0.009197,0.001295,0.007708,-1.277941
0.124058,3.234673,1,0.445591,0.600457,1,6.302114,-1.245742,-0.007135,-0.010554,0.003342,-0.02686
-1.00832,1.093712,1,-1.428282,1.544166,1,5.053579,0.52251,-0.015066,0.017991,0.0047,-1.95273
-1.609191,2.858493,1,0.485728,4.094797,1,5.580003,3.08989,-0.015123,-0.003466,0.013461,0.093211
-0.567018,0.660015,0,-0.365375,0.118573,0,0.063251,0.280206,-0.007964,-0.002816,-0.007924,-1.654347
-0.991752,1.853389,0,-1.223836,-0.065874,0,0.403472,0.115443,0.006597,0.006417,0.001645,-0.426786
-0.265209,2.002585,0,-0.31982,0.11437,1,5.682992,-0.055734,-0.004228,0.01884,-0.002251,0.335238
-1.842325,0.491468,1,-0.328072,1.045923,1,4.583268,0.490182,0.002045,0.00681,-0.018396,-0.887946
0.313781,0.154351,1,1.2272,2.240401,1,5.181124,0.754899,-0.004953,0.008261,0.002863,-1.71713
-0.885525,2.046818,0,-0.866473,-1.349809,1,5.485912,-1.244767,-0.004874,-0.010016,0.012513,-0.19115
0.744832,0.369872,1,-0.59253,1.685936,1,5.366937,-0.026484,-0.010255,0.00087,0.013763,-1.528944
-0.527819,0.007079,1,0.432705,-1.187362,1,4.836901,-2.269498,-0.000919,-0.005323,0.018575,-1.092209
-0.276309,0.217469,1,-1.128477,1.017498,1,4.971171,-0.209317,-0.001752,0.007041,-0.017737,-0.4225
-0.423955,0.365816,1,-0.46169,0.278627,1,4.998959,-0.902689,0.004127,0.00797,0.016286,0.672713
